poi_id,lat,lng,name,parking,access,capacity_osm
way/865800114,43.0400396,141.3380834,月極駐車場,surface,,
way/867166649,43.038082,141.3269289,エルムガーデン 第2駐車場,surface,customers,
way/884334856,43.0431342,141.3396446,,surface,customers,
way/884399679,43.1602434,141.1090578,,surface,yes,
way/885506274,43.1388419,141.1667306,,surface,customers,
way/885506275,43.1390361,141.1651944,,surface,customers,
way/885604611,43.1441868,141.1592219,Dパーキング銭函駅前第一,surface,,8
way/885604612,43.1431279,141.1460034,,surface,customers,
way/885731677,43.0434069,141.3438852,カエルパーキング 南12西10,surface,customers,
way/885731678,43.0401027,141.3405136,,surface,customers,
way/885731679,43.0401215,141.340776,南14条 パーキング,surface,customers,
way/885733688,43.0445765,141.3500333,,surface,customers,
way/886139449,43.0429317,141.3416275,アークスグループ社員第 駐車場,surface,private,
way/888050808,43.0376421,141.3392596,カエルパーキング 南16西13,surface,customers,
way/888050816,43.0404607,141.3413882,T・Kパーキング,surface,customers,
way/889432306,43.0495291,141.3539615,トラストパーク 南9西4,surface,customers,14
way/889432307,43.0495478,141.3536146,トラストパーク 南9西4第3,surface,customers,10
way/890806320,43.0502175,141.3503564,レックス 南8西6 パーキング,surface,customers,32
way/890806321,43.0502776,141.3502178,,surface,customers,
way/894078094,43.0381851,141.3356478,レックス 南16西15 第2 パーキング,surface,customers,1
way/894913949,43.0716807,141.1100798,,,,
way/896458168,43.0231058,141.342195,,surface,customers,
way/896458169,43.0232182,141.3421272,北海道循環器病院 外来患者専用 第2駐車場,surface,customers,
way/896458173,43.0230452,141.3420221,北海道循環器病院 外来患者専用 第3駐車場,surface,customers,
way/896458174,43.0228868,141.3437381,北海道循環器病院 外来患者専用 第1駐車場,surface,customers,
way/899226060,43.044456,141.3613837,,surface,customers,
way/901983309,43.0492968,141.3457777,,surface,customers,
way/901983310,43.0494315,141.3461076,ドリームズパーキング S8W8,surface,customers,5
way/905754570,43.0447149,141.3394751,,,,
way/907924645,43.0455559,141.3246173,レックス 南9条 パーキング,surface,customers,11
way/909821780,42.9949378,141.4377103,,,,
way/912241166,43.0837935,141.3352276,,surface,private,65
way/912241169,43.0879475,141.3295279,,surface,,
way/913702141,43.0574063,141.3376239,,surface,customers,
way/913831786,43.0555716,141.3391688,三井のリパーク 札幌南２西１２,surface,customers,27
way/914785212,43.0785245,141.3525667,,surface,,
way/914785213,43.0778621,141.3552661,,surface,,
way/914785214,43.0783259,141.3564003,,,,
way/914785219,43.0838215,141.3288161,,surface,,33
way/914785220,43.0803598,141.3602892,,surface,,27
way/914785221,43.079987,141.3586115,,surface,,10
way/914785222,43.0782553,141.3595904,,surface,,13
way/914785223,43.0765395,141.3542865,,surface,,12
way/914785224,43.0755949,141.3538913,,surface,,8
way/914785231,43.0762985,141.3527294,,surface,,10
way/914785238,43.075793,141.3505743,,surface,,
way/914785239,43.0752837,141.3513966,,surface,,
way/914785240,43.0747773,141.3510149,,surface,,
way/914785241,43.0746287,141.3506924,,surface,,15
way/914785242,43.0739559,141.3498506,,surface,,17
way/914785244,43.0761441,141.3487224,,surface,,13
way/914785245,43.0764417,141.3467709,,surface,,
way/914785246,43.0791953,141.3454597,,surface,,
way/914785251,43.0836807,141.3499731,,,,5
way/914785252,43.0854206,141.3500302,,,,
way/914785253,43.0839337,141.3459812,,surface,,12
way/917800778,43.191666,140.8153824,,,,
way/918115649,43.1925359,140.8005045,,,,
way/918116444,43.1920827,140.8004248,,,,
way/918116795,43.1922136,140.7952863,,surface,customers,
way/918131663,43.1189001,140.7320111,,,,
way/918493056,43.047466,141.3421819,,,,
way/919088999,43.0472316,141.3420116,,surface,customers,
way/920161881,43.0968228,141.4317188,,,,
way/921149129,43.0429483,141.35234,,surface,customers,
way/921149130,43.039671,141.3449137,南15西10 駐車場,surface,,
way/921540196,43.0469651,141.3425878,,surface,customers,
way/923343872,43.0400809,141.3511083,タイムズ 南１５西６,surface,customers,3
way/923343873,43.0401763,141.3512183,クレアシオン山鼻 パーキング,surface,customers,
way/924000396,43.0348762,141.3589589,,surface,customers,
way/924592089,43.0453071,141.3377499,,surface,customers,
way/924592090,43.0460056,141.3377233,旭駐車場,surface,customers,
way/925353810,43.052342,141.3443393,タイムズ,surface,,49
way/926136673,43.0470866,141.3343684,システムパーク 南9西15,surface,customers,15
way/927033094,42.9024092,140.7792069,,,,
way/927650098,43.0474032,141.3352867,,surface,customers,
way/930352267,43.0586989,141.3164656,,surface,customers,20
way/932428785,43.0847404,141.3440845,,surface,no,10
way/932429459,43.0873496,141.3435102,,surface,yes,10
way/932438583,43.091396,141.3423966,タイムズ,surface,yes,
way/935211625,42.9023939,140.7404739,,,,
way/935211626,42.9024025,140.7401567,,,,
way/935218752,42.9023753,140.7669668,,,,
way/935218754,42.9010584,140.7575641,,,,
way/937951657,42.9946399,141.3315237,,,,
way/937951658,42.994698,141.3315167,,,,
way/937951659,42.9945842,141.3315295,,,,
way/937951660,42.9945355,141.3315305,,,,
way/945500792,43.6000444,141.3843289,,surface,customers,
way/945500793,43.6010447,141.3870837,,surface,,
way/945500794,43.6007861,141.3858775,,surface,,
way/945501090,43.6006987,141.3837044,,surface,yes,
way/946177361,43.0517754,141.3551351,,,,
way/949302631,43.0542961,141.3394847,,surface,customers,
way/949593311,43.0538811,141.3398332,,surface,customers,
way/952167118,43.0480084,141.3318051,,surface,customers,
way/952167119,43.0482195,141.3317727,,surface,private,
way/952167120,43.0470563,141.3331624,,surface,customers,
way/952257352,43.305711,141.4122445,,surface,yes,
way/952366514,43.2620967,141.4451461,,surface,,
way/952366522,43.2520659,141.4298292,,,,
way/953274521,43.0423814,141.3665271,,surface,private,
way/953274522,43.0426914,141.3659056,,surface,private,
way/953276882,43.038202,141.360326,中の島パーキング,surface,customers,
way/953948278,42.9420234,141.3444985,,surface,customers,
way/953948321,42.9361091,141.339059,第3駐車場,surface,customers,
way/953948322,42.9351867,141.3379748,第4駐車場,surface,customers,
way/954104415,43.1835786,140.784145,,,,
way/954104416,43.1844564,140.7834503,,,,
way/954164108,43.0332833,141.4306411,,,,
way/954452402,43.0268649,141.4322148,,surface,private,
way/954515295,43.0486638,141.3366322,カエルパーキング 南8西14 (4),surface,customers,
way/954762154,42.982584,141.4290851,,surface,customers,
way/954762162,42.9900592,141.4300791,,surface,customers,
way/954774841,43.1954174,140.7679428,,,,
way/954908116,43.0421734,141.423177,,,customers,
way/954961128,43.0677334,141.3732725,,,,
way/954985889,43.0723778,141.3596177,,multi-storey,private,
way/955238795,43.0435579,141.4152501,,surface,,
way/955363896,43.27556,141.5164982,,,,
way/955607372,43.1930866,140.8011606,,,,
way/957092548,43.0516607,141.3586162,三井のリパーク 札幌南８西１,surface,customers,7
way/957436168,43.030479,141.4406278,,surface,customers,
way/957734872,43.0453926,141.3350992,,surface,customers,
way/958374261,43.0379831,141.4420511,,surface,,
way/958374262,43.0379935,141.4433711,,surface,no,
way/958397702,43.0295299,141.436673,,surface,,
way/958594595,43.0557599,141.411636,,surface,customers,
way/958600040,43.0557575,141.3966462,,surface,customers,13
way/958603635,43.05448,141.4129019,,surface,customers,
way/958743364,43.032791,141.4392364,,surface,,
way/959003047,43.0551256,141.3803949,,surface,customers,
way/959003586,43.0586905,141.376887,,surface,customers,8
way/959718206,43.0529887,141.4404826,,surface,customers,
way/959722791,43.0567336,141.4406969,,,,
way/959736772,43.0609597,141.4409519,,surface,customers,
way/959918071,43.0530897,141.4474793,,surface,,
way/959919571,43.0488275,141.444655,コープさっぽろ川下店第1駐車場,surface,customers,
way/959919572,43.0490272,141.4438164,,surface,customers,
way/960598428,43.0645488,141.4442869,,surface,yes,
way/960598429,43.0644731,141.4426456,,surface,yes,
way/960693320,43.0476417,141.4039271,,surface,customers,
way/960694799,43.0462703,141.4073267,,surface,yes,
way/960996881,43.0370019,141.4376918,,surface,,
way/960998350,43.0352801,141.4367697,,surface,yes,
way/960998351,43.0317607,141.4339093,,surface,,
way/960998352,43.0312332,141.4332531,,surface,customers,
way/961199591,43.0593699,141.3742505,,surface,,
way/961203014,43.0574207,141.3715845,タイムズ,surface,,
way/961204819,43.0567723,141.3697113,,,yes,7
way/961241953,43.0532833,141.3678569,,surface,customers,
way/961245735,43.0518002,141.3661348,タイムズ,,,
way/961439243,43.039739,141.4577256,,surface,customers,
way/961447082,43.0442333,141.4623848,,surface,,
way/961447084,43.0485135,141.4631694,,surface,,
way/961447085,43.0486578,141.4624605,,surface,customers,
way/961447086,43.0494907,141.4646457,,surface,customers,
way/961468256,43.0266538,141.4565048,,surface,customers,
way/961871238,43.0387879,141.3420266,,surface,,6
way/961878803,43.0492495,141.3309173,,surface,customers,
way/962144682,43.0251519,141.4357619,三井のリパーク,surface,,
way/962145146,43.0249972,141.4361653,,surface,customers,
way/962151401,43.0204815,141.4342709,,surface,private,
way/962158766,43.0236697,141.4652113,創価学会専用駐車場,,,
way/962162019,43.0220377,141.4736649,,,,
way/962162020,43.0220967,141.4752254,,,,
way/962169488,43.051396,141.3391312,,surface,customers,
way/962179957,43.0333653,141.4691457,,,,
way/962180669,43.0391901,141.4836769,,,,
way/962192704,43.0451329,141.3967105,,multi-storey,yes,
way/962192705,43.0444686,141.3970261,タイムズ,surface,yes,
way/962192706,43.0440311,141.3980147,,surface,private,
way/962211375,43.0179213,141.4532661,,,customers,
way/962217265,43.0324033,141.419662,,,customers,
way/962220262,43.0287647,141.4264425,,,private,
way/962220263,43.0287417,141.4266521,,,customers,
way/962223552,43.0271569,141.4284621,,,private,
way/962228496,43.0174689,141.4143264,,,private,
way/962244991,43.0473644,141.3637874,,surface,customers,
way/962252291,43.0556969,141.467625,,surface,customers,
way/962254433,43.0140856,141.4295906,,surface,customers,
way/962259656,42.9949532,141.4543015,,,customers,
way/962276754,43.0082805,141.433628,,,customers,
way/962278557,43.0084993,141.4328873,,,customers,
way/962287537,43.0202524,141.4190805,,surface,customers,
way/962319852,43.0265727,141.418993,,,customers,
way/962320695,43.0207679,141.4182943,,surface,customers,
way/962325409,43.0128717,141.4188764,,surface,customers,
way/962327885,43.0166213,141.4116656,,,customers,
way/962327887,43.0187328,141.4078614,,,customers,
way/962454713,43.0177499,141.4230301,,surface,private,
way/962454714,43.0179926,141.4230085,,surface,private,
way/962454715,43.018354,141.4242621,,surface,private,
way/962457869,42.9977421,141.4512613,,,customers,
way/962457873,42.9915611,141.4527284,,,private,
way/962458024,42.9906256,141.4509842,,,customers,140
way/962477474,42.9917708,141.4524783,,,private,
way/962497951,43.0219396,141.4451485,,,customers,
way/962497952,43.029069,141.4417919,,surface,customers,
way/962497953,43.0294556,141.4405476,,,customers,
way/962545919,43.0206034,141.4189606,,surface,customers,
way/962566185,43.0185563,141.4536251,,surface,customers,
way/962580754,43.0275311,141.445579,,surface,customers,
way/962593712,43.0279416,141.433752,,rooftop,,
way/962763443,43.0298164,141.4492611,,multi-storey,customers,
way/962763444,43.0302704,141.448825,,,customers,
way/962763447,43.0305794,141.451957,,surface,customers,
way/962771830,43.0299692,141.4525311,,surface,permit,
way/962771831,43.0291203,141.4528366,,surface,customers,
way/962783532,43.0255019,141.4548404,,multi-storey,private,
way/962783533,43.0250717,141.4552571,,surface,private,
way/962865886,43.0190889,141.4179166,,,private,
way/962865887,43.0193541,141.4185793,,,private,
way/962885798,43.0240909,141.4559938,三井のリパーク,surface,yes,
way/963043558,43.0372412,141.4333653,,surface,customers,
way/963043559,43.0372917,141.4327627,,surface,customers,
way/963082251,43.0394299,141.434707,,surface,unknown,
way/963168515,43.041965,141.4266179,,surface,private,
way/963168517,43.0406491,141.4259591,,surface,private,
way/963168519,43.0370305,141.4335575,三井のリパーク,surface,yes,
way/963212845,43.020788,141.3466296,,surface,customers,
way/963320609,43.0266181,141.4522999,,surface,private,
way/963330226,43.0269019,141.4580502,,surface,private,
way/963530386,43.0268529,141.4630779,,surface,customers,
way/964155342,43.0459117,141.3355025,南10西15パーキング,surface,customers,
way/964155343,43.0460441,141.3346054,,surface,customers,
way/964279411,43.069922,141.3798013,,,private,
way/964460123,43.0171852,141.4209462,,,private,
way/964819149,43.0377091,141.4770273,,,customers,12
way/964820556,43.0690685,141.3616231,,,,
way/965288448,43.0368782,141.4753349,,surface,private,
way/965288449,43.0367707,141.4755099,,surface,private,
way/965288461,43.0369644,141.4750522,,surface,,5
way/965288466,43.0369642,141.4766549,,surface,private,
way/965295427,43.0375432,141.4754614,,surface,private,
way/965295439,43.0372213,141.4749827,,surface,private,
way/965415831,43.0253612,141.350477,,surface,customers,
way/965523954,43.0272764,141.349041,南２４パーキング,surface,customers,
way/965825671,43.0391152,141.469043,,surface,,
way/965840235,43.033553,141.3501493,,surface,customers,
way/965840236,43.0335589,141.3502373,,surface,customers,
way/966118585,43.0252194,141.5007801,,,,
way/966157857,43.0059749,141.4552533,善福寺駐車場,,,
way/966334165,43.0288741,141.3435616,,surface,private,8
way/966375824,43.0299057,141.3516012,,surface,customers,
way/966508472,43.0389524,141.3379737,,surface,customers,
way/966794076,43.0343971,141.3438084,,surface,customers,
way/966794078,43.0344344,141.3441163,,surface,customers,
way/967064433,43.0404209,141.3669283,,surface,customers,
way/967152906,43.0493844,141.3457773,,surface,customers,5
way/967217093,43.0600654,141.3589775,,surface,yes,
way/967217094,43.0607242,141.3587491,SK南1東2パーキング,surface,,
way/967217096,43.06183,141.3583655,エナパーク　大通東1,surface,yes,
way/967254533,43.036141,141.4337326,,surface,customers,
way/967416906,43.0426926,141.4052194,,surface,customers,
way/967421911,43.0492413,141.3457853,,surface,private,
way/969656341,43.0277454,141.449849,,multi-storey,,
way/972131871,43.0363954,141.3362505,,surface,customers,
way/972242604,43.0567439,141.4163183,タイムズ,surface,yes,
way/972508854,43.0581598,141.4135352,,,customers,
way/972508864,43.0534918,141.4098576,ASAHI PARK平和通2丁目,surface,,
way/972569937,43.0354793,141.421355,タイムズ,surface,,
way/972711087,43.3324283,141.4261391,嶺泊展望パーキング,,,
way/972986956,43.0576341,141.3894267,,surface,,
way/973075051,43.0523242,141.3962395,レックス白石中央パーキング,surface,yes,
way/973092248,43.0486981,141.3690757,,surface,private,
way/973092249,43.0490237,141.3689943,ダイヤパーク,surface,,
way/973092250,43.0559935,141.345435,タイムズ,,,
way/973487548,43.0406709,141.4724834,タイムズ,surface,,
way/973884558,43.0624539,141.3503919,,multi-storey,customers,
way/974072811,43.017149,141.4494681,,surface,customers,
way/974197625,43.0248044,141.4366433,,surface,customers,
way/974197626,43.0255386,141.4347666,,surface,customers,
way/974511936,43.0477836,141.3707102,,surface,customers,
way/974658439,43.0054547,141.3503551,,multi-storey,customers,
way/975240121,42.9894245,141.3525014,,surface,yes,
way/975240128,42.9940683,141.3539091,,multi-storey,private,
way/975266867,43.0469736,141.3247473,,surface,customers,
way/975322333,42.9955688,141.3534039,三井のリパーク,surface,yes,34
way/975414291,43.0406856,141.3304124,,surface,customers,
way/975519395,43.0055601,141.3487983,,surface,private,
way/975561598,43.0238634,141.4531795,,surface,,
way/976185908,43.0532491,141.4025585,,surface,customers,
way/976185909,43.0536988,141.4032613,,,customers,
way/976641459,43.0316005,141.3605134,,surface,customers,
way/976701833,42.9904042,141.3513338,,,,
way/976816365,43.0639437,141.3307161,,surface,customers,
way/976825520,43.0639204,141.331149,栗林幌西ビルパーキング,garage_boxes,customers,
way/976827373,43.0641745,141.3395293,,surface,customers,3
way/977006656,43.061804,141.3580685,,surface,private,
way/977006657,43.0615006,141.3585445,,surface,private,
way/977107444,43.0553197,141.3852722,,surface,customers,5
way/977107451,43.0576291,141.3923268,月極駐車場,surface,private,
way/977356136,43.0171165,141.4084527,,,,
